,Date,FTHG,FTAG,FTR,Home,Away,PH,PD,PA,PCH,PCD,PCA
3346,27/02/2016,3.0,2.0,H,West Brom,Crystal Palace,2.84,3.13,2.87,2.96,3.23,2.68
3347,27/02/2019,5.0,0.0,H,Liverpool,Watford,1.29,5.66,11.94,1.27,6.0,12.79
3348,27/02/2019,5.0,1.0,H,Arsenal,Bournemouth,1.46,4.85,7.4,1.4,5.22,8.05
3349,27/02/2019,2.0,0.0,H,Southampton,Fulham,1.93,3.66,4.33,2.03,3.43,4.2
3350,27/02/2019,2.0,0.0,H,Chelsea,Tottenham,2.3,3.48,3.38,2.38,3.29,3.4
3351,27/02/2019,1.0,3.0,A,Crystal Palace,Man United,3.25,3.43,2.36,3.31,3.32,2.39
3352,27/02/2019,1.0,0.0,H,Man City,West Ham,1.16,8.38,17.97,1.11,11.44,21.23
3353,27/02/2021,2.0,1.0,H,Man City,West Ham,1.24,6.76,13.19,1.29,6.33,11.01
3354,27/02/2021,1.0,0.0,H,West Brom,Brighton,4.22,3.53,1.99,4.61,3.7,1.86
3355,27/02/2021,1.0,1.0,D,Newcastle,Wolves,3.56,3.16,2.36,3.78,3.25,2.22
3356,27/02/2021,0.0,1.0,A,Leeds,Aston Villa,2.25,3.74,3.22,2.05,3.91,3.59
3357,27/02/2022,1.0,0.0,H,West Ham,Wolves,2.15,3.23,4.03,1.94,3.41,4.64
3358,27/04/13,1.0,0.0,H,Everton,Fulham,1.49,4.61,7.59,1.51,4.53,7.33
3359,27/04/13,2.0,2.0,D,Wigan,Tottenham,3.71,3.7,2.08,3.31,3.48,2.31
3360,27/04/13,1.0,0.0,H,Stoke,Norwich,2.3,3.21,3.65,2.14,3.16,4.21
3361,27/04/13,0.0,3.0,A,Southampton,West Brom,1.88,3.75,4.52,1.78,3.83,5.07
3362,27/04/13,0.0,6.0,A,Newcastle,Liverpool,3.09,3.46,2.46,3.26,3.45,2.35
3363,27/04/13,2.0,1.0,H,Man City,West Ham,1.28,6.16,13.05,1.25,6.41,15.52
3364,27/04/14,0.0,2.0,A,Crystal Palace,Man City,7.81,4.99,1.45,8.69,5.38,1.39
3365,27/04/14,0.0,2.0,A,Liverpool,Chelsea,1.69,4.15,5.28,1.68,4.18,5.37
3366,27/04/14,4.0,0.0,H,Sunderland,Cardiff,1.9,3.74,4.4,1.77,3.88,5.09
3367,27/04/17,0.0,0.0,D,Man City,Man United,1.89,3.77,4.42,1.91,3.46,4.82
3368,27/04/2019,1.0,2.0,A,Watford,Wolves,2.64,3.32,2.93,2.73,3.26,2.87
3369,27/04/2019,1.0,1.0,D,Brighton,Newcastle,2.35,3.18,3.6,2.25,3.29,3.68
3370,27/04/2019,0.0,0.0,D,Crystal Palace,Everton,2.63,3.45,2.84,3.05,3.49,2.46
3371,27/04/2019,1.0,0.0,H,Fulham,Cardiff,2.4,3.71,2.95,2.21,3.69,3.35
3372,27/04/2019,3.0,3.0,D,Southampton,Bournemouth,1.92,3.86,4.1,1.81,3.97,4.58
3373,27/04/2019,0.0,1.0,A,Tottenham,West Ham,1.44,5.17,7.4,1.36,5.55,8.95
3374,27/06/2020,0.0,1.0,A,Aston Villa,Wolves,4.98,3.81,1.76,4.61,3.48,1.93
3375,27/08/16,3.0,0.0,H,Chelsea,Burnley,1.26,6.35,14.35,1.25,6.6,15.24
3376,27/08/16,1.0,1.0,D,Crystal Palace,Bournemouth,2.33,3.38,3.39,2.23,3.36,3.64
3377,27/08/16,0.0,1.0,A,Hull,Man United,8.35,4.6,1.46,9.15,4.54,1.45
3378,27/08/16,1.0,3.0,A,Watford,Arsenal,5.47,3.91,1.72,6.0,4.16,1.63
3379,27/08/16,2.0,1.0,H,Leicester,Swansea,1.71,3.88,5.57,1.69,4.12,5.37
3380,27/08/16,1.0,0.0,H,Everton,Stoke,1.74,3.79,5.55,1.68,4.2,5.39
3381,27/08/16,1.0,1.0,D,Tottenham,Liverpool,2.36,3.56,3.17,2.68,3.37,2.85
3382,27/08/16,1.0,1.0,D,Southampton,Sunderland,1.61,4.03,6.63,1.48,4.75,7.45
3383,27/08/2017,1.0,1.0,D,West Brom,Stoke,2.39,3.12,3.55,2.66,3.15,3.06
3384,27/08/2017,4.0,0.0,H,Liverpool,Arsenal,2.16,3.72,3.46,2.21,3.67,3.25
3385,27/08/2017,2.0,0.0,H,Chelsea,Everton,1.47,4.55,8.45,1.53,4.35,7.4
3386,27/08/2017,1.0,1.0,D,Tottenham,Burnley,1.26,6.45,14.0,1.22,7.25,16.0
3387,27/08/2018,0.0,3.0,A,Man United,Tottenham,2.61,3.36,2.93,2.62,3.35,2.93
3388,27/08/2022,9.0,0.0,H,Liverpool,Bournemouth,1.13,10.48,23.11,1.15,9.25,19.5
3389,27/08/2022,2.0,1.0,H,Chelsea,Leicester,1.45,4.86,7.66,1.41,5.2,7.99
3390,27/08/2022,1.0,0.0,H,Brighton,Leeds,1.93,3.72,4.24,1.74,3.98,5.09
3391,27/08/2022,1.0,1.0,D,Brentford,Everton,2.1,3.49,3.84,2.08,3.51,3.91
3392,27/08/2022,4.0,2.0,H,Man City,Crystal Palace,1.2,7.5,16.26,1.2,7.75,16.0
3393,27/08/2022,0.0,1.0,A,Southampton,Man United,4.31,4.0,1.85,3.65,3.95,2.02
3394,27/08/2022,2.0,1.0,H,Arsenal,Fulham,1.33,5.83,9.75,1.42,5.35,7.5
3395,27/09/14,1.0,1.0,D,Liverpool,Everton,1.96,3.81,4.04,1.92,3.69,4.38
3396,27/09/14,2.0,4.0,A,Hull,Man City,6.79,4.32,1.56,7.32,4.81,1.48
3397,27/09/14,2.0,0.0,H,Crystal Palace,Leicester,2.64,3.37,2.9,2.67,3.5,2.79
3398,27/09/14,3.0,0.0,H,Chelsea,Aston Villa,1.22,7.05,16.5,1.22,7.16,16.94
3399,27/09/14,1.0,1.0,D,Arsenal,Tottenham,1.8,3.86,4.87,1.83,3.9,4.66
3400,27/09/14,2.0,1.0,H,Man United,West Ham,1.39,5.44,8.41,1.32,6.48,9.24
3401,27/09/14,2.0,1.0,H,Southampton,QPR,1.47,4.63,8.14,1.57,4.34,6.61
3402,27/09/14,0.0,0.0,D,Sunderland,Swansea,2.96,3.23,2.69,2.88,3.36,2.67
3403,27/09/2015,0.0,1.0,A,Watford,Crystal Palace,2.49,3.36,3.12,2.61,3.38,2.93
3404,27/09/2020,0.0,1.0,A,Sheffield United,Leeds,2.83,3.5,2.63,3.09,3.44,2.47
3405,27/09/2020,2.0,5.0,A,Man City,Leicester,1.31,6.19,10.09,1.32,5.9,9.96
3406,27/09/2020,4.0,0.0,H,West Ham,Wolves,3.87,3.5,2.1,3.43,3.35,2.33
3407,27/09/2020,1.0,1.0,D,Tottenham,Newcastle,1.49,4.67,7.38,1.42,5.05,8.16
3408,27/09/2021,1.0,1.0,D,Crystal Palace,Brighton,3.14,3.21,2.56,2.96,3.14,2.74
3409,27/10/12,0.0,0.0,D,Stoke,Sunderland,1.97,3.4,4.58,1.96,3.37,4.68
3410,27/10/12,2.0,1.0,H,Wigan,West Ham,2.25,3.59,3.37,2.27,3.44,3.42
3411,27/10/12,3.0,3.0,D,Reading,Fulham,2.89,3.57,2.54,3.26,3.41,2.37
3412,27/10/12,1.0,0.0,H,Man City,Swansea,1.25,6.67,14.1,1.22,7.2,16.0
3413,27/10/12,1.0,1.0,D,Aston Villa,Norwich,2.01,3.51,4.2,2.04,3.56,3.95
3414,27/10/12,1.0,0.0,H,Arsenal,QPR,1.4,5.18,9.0,1.38,5.4,9.59
3415,27/10/13,2.0,1.0,H,Chelsea,Man City,2.44,3.41,3.15,2.25,3.34,3.58
3416,27/10/13,2.0,1.0,H,Sunderland,Newcastle,2.91,3.42,2.61,2.91,3.38,2.63
3417,27/10/13,0.0,0.0,D,Swansea,West Ham,1.71,3.98,5.36,1.76,4.01,4.95
3418,27/10/13,1.0,0.0,H,Tottenham,Hull,1.43,4.77,9.15,1.35,4.95,12.81
3419,27/10/14,2.0,0.0,H,QPR,Aston Villa,2.33,3.32,3.45,2.31,3.33,3.46
3420,27/10/2018,0.0,0.0,D,Southampton,Newcastle,2.14,3.37,3.91,2.01,3.55,4.15
3421,27/10/2018,1.0,0.0,H,Brighton,Wolves,3.27,3.19,2.5,3.48,3.19,2.39
3422,27/10/2018,3.0,0.0,H,Watford,Huddersfield,1.76,3.74,5.37,1.78,3.53,5.73
3423,27/10/2018,4.0,1.0,H,Liverpool,Cardiff,1.11,10.86,27.28,1.12,9.84,28.98
3424,27/10/2018,1.0,1.0,D,Leicester,West Ham,2.16,3.45,3.75,1.98,3.6,4.21
3425,27/10/2018,0.0,3.0,A,Fulham,Bournemouth,2.95,3.75,2.42,2.85,3.71,2.51
3426,27/10/2019,2.0,1.0,H,Liverpool,Tottenham,1.55,4.48,6.22,1.47,5.04,6.57
3427,27/10/2019,1.0,3.0,A,Norwich,Man United,4.37,3.96,1.83,4.72,3.73,1.83
3428,27/10/2019,2.0,2.0,D,Arsenal,Crystal Palace,1.51,4.66,6.54,1.48,4.79,6.92
3429,27/10/2019,1.0,1.0,D,Newcastle,Wolves,3.09,3.11,2.62,3.48,3.09,2.42
3430,27/11/12,0.0,0.0,D,Sunderland,QPR,2.21,3.43,3.63,2.37,3.29,3.39
3431,27/11/12,1.0,0.0,H,Aston Villa,Reading,1.98,3.67,4.13,2.1,3.48,3.9
3432,27/11/16,0.0,1.0,A,Watford,Stoke,2.39,3.32,3.32,2.23,3.31,3.71
3433,27/11/16,1.0,0.0,H,Southampton,Everton,2.19,3.35,3.78,2.15,3.47,3.74
3434,27/11/16,1.0,1.0,D,Man United,West Ham,1.5,4.62,7.46,1.36,5.57,9.25
3435,27/11/16,3.0,1.0,H,Arsenal,Bournemouth,1.43,5.04,8.05,1.34,5.64,10.1
3436,27/11/2020,0.0,2.0,A,Crystal Palace,Newcastle,2.18,3.3,3.84,2.18,3.22,3.96
3437,27/11/2021,0.0,0.0,D,Brighton,Leeds,2.14,3.44,3.78,2.23,3.34,3.64
3438,27/11/2021,2.0,0.0,H,Arsenal,Newcastle,1.48,4.95,6.77,1.53,4.52,6.63
3439,27/11/2021,1.0,2.0,A,Crystal Palace,Aston Villa,2.3,3.4,3.42,2.36,3.26,3.43
3440,27/11/2021,4.0,0.0,H,Liverpool,Southampton,1.3,6.08,10.1,1.25,6.75,12.0
3441,27/11/2021,0.0,0.0,D,Norwich,Wolves,3.61,3.44,2.2,3.6,3.35,2.24
3442,27/12/16,4.0,1.0,H,Liverpool,Stoke,1.3,6.15,11.02,1.34,5.75,10.0
3443,27/12/2017,0.0,1.0,A,Newcastle,Man City,12.6,6.95,1.26,13.0,7.25,1.24
3444,27/12/2018,1.0,2.0,A,Southampton,West Ham,2.28,3.56,3.32,2.32,3.37,3.43
3445,27/12/2019,3.0,2.0,H,Wolves,Man City,7.89,4.96,1.42,6.67,5.38,1.44
3446,27/12/2020,1.0,1.0,D,Wolves,Tottenham,3.76,3.37,2.17,3.61,3.4,2.21
3447,27/12/2020,1.0,1.0,D,Liverpool,West Brom,1.14,9.42,22.43,1.13,9.46,22.33
3448,27/12/2020,2.0,2.0,D,West Ham,Brighton,2.42,3.38,3.19,2.42,3.34,3.24
3449,27/12/2020,1.0,0.0,H,Leeds,Burnley,1.76,4.09,4.71,1.72,4.18,4.91
3450,27/12/2021,1.0,1.0,D,Newcastle,Man United,6.92,4.46,1.49,6.28,4.74,1.53
3451,28/01/14,2.0,0.0,H,Swansea,Fulham,1.76,3.77,5.38,1.7,3.94,5.67
3452,28/01/14,2.0,2.0,D,Southampton,Arsenal,4.26,3.6,1.97,4.0,3.6,2.03
3453,28/01/14,0.0,0.0,D,Norwich,Newcastle,2.63,3.42,2.88,2.6,3.38,2.95
3454,28/01/14,2.0,0.0,H,Man United,Cardiff,1.24,6.54,16.32,1.22,6.92,16.99
3455,28/01/14,4.0,0.0,H,Liverpool,Everton,1.83,3.89,4.58,1.8,3.94,4.73
3456,28/01/14,1.0,0.0,H,Crystal Palace,Hull,2.56,3.17,3.18,2.5,3.12,3.33
3457,28/01/2021,1.0,3.0,A,Tottenham,Liverpool,3.33,3.61,2.25,3.69,3.9,2.02
3458,28/02/15,1.0,0.0,H,Stoke,Hull,1.95,3.44,4.6,2.04,3.26,4.48
3459,28/02/15,1.0,0.0,H,West Brom,Southampton,3.48,3.24,2.36,3.4,3.27,2.38
3460,28/02/15,1.0,3.0,A,West Ham,Crystal Palace,2.14,3.4,3.86,2.28,3.32,3.58
3461,28/02/15,1.0,0.0,H,Newcastle,Aston Villa,1.96,3.41,4.63,1.99,3.5,4.31
3462,28/02/15,2.0,0.0,H,Man United,Sunderland,1.36,5.25,10.35,1.39,4.98,9.97
3463,28/02/15,0.0,1.0,A,Burnley,Swansea,2.62,3.35,2.94,2.52,3.22,3.2
3464,28/02/2016,3.0,2.0,H,Man United,Arsenal,3.32,3.32,2.39,3.46,3.4,2.29
3465,28/02/2016,2.0,1.0,H,Tottenham,Swansea,1.48,4.5,8.27,1.5,4.22,8.62
3466,28/02/2020,1.0,0.0,H,Norwich,Leicester,4.75,4.04,1.75,4.18,3.89,1.88
3467,28/02/2021,1.0,3.0,A,Leicester,Arsenal,2.61,3.38,2.92,2.33,3.4,3.36
3468,28/02/2021,4.0,0.0,H,Tottenham,Burnley,1.56,4.1,7.22,1.52,4.41,6.99
3469,28/02/2021,0.0,0.0,D,Chelsea,Man United,2.3,3.34,3.47,2.42,3.32,3.24
3470,28/02/2021,0.0,2.0,A,Sheffield United,Liverpool,7.95,5.19,1.41,8.48,5.5,1.38
3471,28/02/2021,0.0,0.0,D,Crystal Palace,Fulham,3.62,3.24,2.29,3.54,3.25,2.32
3472,28/04/13,1.0,1.0,D,Arsenal,Man United,2.22,3.63,3.4,2.35,3.56,3.19
3473,28/04/13,0.0,0.0,D,Reading,QPR,2.54,3.51,2.93,2.5,3.48,3.0
3474,28/04/13,2.0,0.0,H,Chelsea,Swansea,1.37,5.4,9.45,1.43,4.96,8.44
3475,28/04/14,3.0,0.0,H,Arsenal,Newcastle,1.26,6.45,13.58,1.24,7.08,13.6
3476,28/04/15,1.0,0.0,H,Hull,Liverpool,4.15,3.44,2.04,4.03,3.38,2.1
3477,28/04/2018,2.0,1.0,H,Southampton,Bournemouth,1.71,4.11,5.15,1.68,4.16,5.34
3478,28/04/2018,0.0,1.0,A,Newcastle,West Brom,1.93,3.47,4.69,1.97,3.38,4.61
3479,28/04/2018,0.0,0.0,D,Liverpool,Stoke,1.32,5.85,10.1,1.29,6.0,11.5
3480,28/04/2018,0.0,2.0,A,Huddersfield,Everton,2.63,3.1,3.15,2.77,3.06,3.01
3481,28/04/2018,5.0,0.0,H,Crystal Palace,Leicester,2.08,3.57,3.85,2.1,3.53,3.83
3482,28/04/2018,0.0,0.0,D,Burnley,Brighton,2.28,3.2,3.71,2.32,3.18,3.63
3483,28/04/2018,0.0,1.0,A,Swansea,Chelsea,7.49,4.5,1.51,7.8,4.85,1.44
3484,28/04/2019,1.0,1.0,D,Man United,Chelsea,2.73,3.43,2.77,2.77,3.38,2.76
3485,28/04/2019,3.0,0.0,H,Leicester,Arsenal,2.68,3.77,2.61,2.6,3.65,2.77
3486,28/04/2019,0.0,1.0,A,Burnley,Man City,19.41,8.84,1.15,18.2,9.44,1.16
3487,28/04/2022,1.0,1.0,D,Man United,Chelsea,3.23,3.68,2.27,3.6,3.62,2.13
3488,28/06/2020,1.0,3.0,A,Watford,Southampton,2.51,3.39,2.96,2.41,3.28,3.31
3489,28/08/16,3.0,1.0,H,Man City,West Ham,1.3,6.3,10.91,1.26,6.5,13.25
3490,28/08/16,0.0,0.0,D,West Brom,Middlesbrough,2.6,3.09,3.2,2.65,3.1,3.12
3491,28/08/2021,2.0,2.0,D,West Ham,Crystal Palace,1.59,4.07,6.64,1.59,4.0,6.8
3492,28/08/2021,1.0,2.0,A,Norwich,Leicester,4.47,3.54,1.93,4.4,3.67,1.91
3493,28/08/2021,2.0,2.0,D,Newcastle,Southampton,2.55,3.52,2.9,2.51,3.59,2.89
3494,28/08/2021,0.0,2.0,A,Brighton,Everton,2.37,3.29,3.37,2.35,3.26,3.46
3495,28/08/2021,1.0,1.0,D,Aston Villa,Brentford,2.02,3.63,3.95,2.1,3.33,4.07
3496,28/08/2021,5.0,0.0,H,Man City,Arsenal,1.26,6.28,12.59,1.36,5.2,10.5
3497,28/08/2021,1.0,1.0,D,Liverpool,Chelsea,2.52,3.36,3.06,2.47,3.36,3.13
3498,28/08/2022,0.0,1.0,A,Aston Villa,West Ham,2.41,3.41,3.18,2.12,3.53,3.74
3499,28/08/2022,1.0,1.0,D,Wolves,Newcastle,2.76,3.32,2.79,2.59,3.3,3.0
3500,28/08/2022,0.0,2.0,A,Nott'm Forest,Tottenham,7.15,4.63,1.49,7.1,5.05,1.45
3501,28/09/13,3.0,2.0,H,Aston Villa,Man City,6.87,4.2,1.57,7.36,4.47,1.52
3502,28/09/13,1.0,2.0,A,Fulham,Cardiff,2.09,3.43,3.98,2.14,3.4,3.85
3503,28/09/13,1.0,1.0,D,Tottenham,Chelsea,2.65,3.38,2.88,2.61,3.24,3.04
3504,28/09/13,1.0,0.0,H,Hull,West Ham,2.41,3.3,3.31,2.28,3.3,3.67
3505,28/09/13,1.0,2.0,A,Man United,West Brom,1.29,5.93,12.65,1.32,5.64,11.59
3506,28/09/13,2.0,0.0,H,Southampton,Crystal Palace,1.47,4.44,8.77,1.47,4.49,8.69
3507,28/09/13,1.0,2.0,A,Swansea,Arsenal,3.17,3.43,2.42,3.15,3.47,2.41
3508,28/09/14,4.0,0.0,H,West Brom,Burnley,2.01,3.46,4.29,1.92,3.46,4.79
3509,28/09/2015,2.0,3.0,A,West Brom,Everton,3.06,3.39,2.51,3.02,3.36,2.55
3510,28/09/2019,0.0,1.0,A,Sheffield United,Liverpool,9.4,5.22,1.36,9.44,5.53,1.34
3511,28/09/2019,2.0,2.0,D,Bournemouth,West Ham,2.49,3.62,2.86,2.41,3.65,2.96
3512,28/09/2019,2.0,2.0,D,Aston Villa,Burnley,2.39,3.45,3.15,2.36,3.44,3.19
3513,28/09/2019,2.0,1.0,H,Tottenham,Southampton,1.44,4.69,8.18,1.38,5.23,8.73
3514,28/09/2019,2.0,0.0,H,Wolves,Watford,1.9,3.5,4.69,1.96,3.52,4.34
3515,28/09/2019,1.0,3.0,A,Everton,Man City,10.21,6.03,1.3,8.9,5.51,1.36
3516,28/09/2019,2.0,0.0,H,Chelsea,Brighton,1.44,4.65,8.41,1.45,4.64,8.06
3517,28/09/2019,2.0,0.0,H,Crystal Palace,Norwich,1.97,3.78,3.96,1.91,3.89,4.09
3518,28/09/2020,0.0,3.0,A,Fulham,Aston Villa,2.98,3.32,2.54,3.04,3.49,2.48
3519,28/09/2020,3.0,1.0,H,Liverpool,Arsenal,1.5,4.76,6.53,1.5,5.25,5.95
3520,28/10/12,2.0,3.0,A,Chelsea,Man United,2.43,3.49,3.1,2.27,3.58,3.31
3521,28/10/12,2.0,2.0,D,Everton,Liverpool,2.69,3.37,2.84,2.78,3.24,2.84
3522,28/10/12,2.0,1.0,H,Newcastle,West Brom,2.01,3.73,3.93,1.95,3.67,4.24
3523,28/10/12,1.0,2.0,A,Southampton,Tottenham,4.35,4.03,1.85,3.7,3.64,2.1
3524,28/10/2017,0.0,1.0,A,Watford,Stoke,2.04,3.69,3.86,2.02,3.57,4.07
3525,28/10/2017,2.0,2.0,D,Crystal Palace,West Ham,2.36,3.34,3.37,2.56,3.19,3.16
3526,28/10/2017,3.0,0.0,H,Liverpool,Huddersfield,1.25,6.7,14.0,1.25,6.7,14.0
3527,28/10/2017,1.0,0.0,H,Man United,Tottenham,2.23,3.38,3.62,2.1,3.43,3.96
3528,28/10/2017,2.0,3.0,A,West Brom,Man City,12.41,6.83,1.26,11.0,6.4,1.29
3529,28/10/2017,2.0,1.0,H,Arsenal,Swansea,1.24,7.35,13.5,1.2,8.3,15.0
3530,28/10/2017,0.0,1.0,A,Bournemouth,Chelsea,5.59,4.29,1.65,6.2,4.4,1.58
3531,28/10/2018,0.0,4.0,A,Burnley,Chelsea,10.84,4.89,1.37,9.53,4.52,1.43
3532,28/10/2018,2.0,2.0,D,Crystal Palace,Arsenal,4.56,4.26,1.76,4.57,3.86,1.84
3533,28/10/2018,2.0,1.0,H,Man United,Everton,1.75,3.91,5.16,1.81,3.74,4.95
3534,28/11/12,0.0,0.0,D,Chelsea,Fulham,1.47,4.8,7.61,1.42,4.95,8.8
3535,28/11/12,1.0,1.0,D,Everton,Arsenal,2.46,3.52,3.04,2.42,3.47,3.14
3536,28/11/12,1.0,0.0,H,Man United,West Ham,1.26,6.68,13.36,1.24,6.98,14.76
3537,28/11/12,1.0,1.0,D,Southampton,Norwich,2.09,3.74,3.66,1.98,3.69,4.09
3538,28/11/12,2.0,1.0,H,Stoke,Newcastle,1.98,3.5,4.36,2.15,3.31,3.94
3539,28/11/12,3.0,1.0,H,Swansea,West Brom,2.3,3.58,3.26,2.29,3.48,3.37
3540,28/11/12,2.0,1.0,H,Tottenham,Liverpool,2.46,3.5,3.04,2.58,3.4,2.95
3541,28/11/12,0.0,2.0,A,Wigan,Man City,6.45,4.52,1.55,7.45,4.91,1.47
3542,28/11/2015,1.0,1.0,D,Leicester,Man United,3.26,3.45,2.36,3.26,3.49,2.34
3543,28/11/2015,2.0,3.0,A,Aston Villa,Watford,2.77,3.25,2.85,2.76,3.27,2.84
3544,28/11/2015,3.0,3.0,D,Bournemouth,Everton,2.95,3.53,2.51,2.65,3.66,2.7
3545,28/11/2015,5.0,1.0,H,Crystal Palace,Newcastle,1.69,4.04,5.53,1.71,4.1,5.17
3546,28/11/2015,2.0,0.0,H,Sunderland,Stoke,3.16,3.28,2.51,3.05,3.26,2.59
3547,28/11/2015,3.0,1.0,H,Man City,Southampton,1.58,4.4,6.28,1.57,4.4,6.37
3548,28/11/2017,2.0,1.0,H,Leicester,Tottenham,4.86,3.98,1.78,5.05,3.7,1.81
3549,28/11/2017,0.0,0.0,D,Brighton,Crystal Palace,2.68,3.17,3.01,2.77,3.1,2.97
3550,28/11/2017,2.0,2.0,D,West Brom,Newcastle,2.37,3.21,3.49,2.47,3.1,3.41
3551,28/11/2017,2.0,4.0,A,Watford,Man United,5.34,4.05,1.71,5.25,3.75,1.78
3552,28/11/2020,1.0,0.0,H,West Brom,Sheffield United,2.66,3.22,2.99,2.67,3.17,3.02
3553,28/11/2020,0.0,1.0,A,Everton,Leeds,2.07,3.76,3.64,2.35,3.66,3.09
3554,28/11/2020,5.0,0.0,H,Man City,Burnley,1.18,8.3,14.98,1.13,11.08,19.55
3555,28/11/2020,1.0,1.0,D,Brighton,Liverpool,5.42,4.25,1.65,4.96,4.29,1.69
3556,28/11/2021,1.0,0.0,H,Brentford,Everton,2.29,3.33,3.51,2.29,3.26,3.62
3557,28/11/2021,4.0,2.0,H,Leicester,Watford,1.65,4.16,5.57,1.69,4.05,5.33
3558,28/11/2021,1.0,1.0,D,Chelsea,Man United,1.63,4.21,5.75,1.58,4.21,6.44
3559,28/11/2021,2.0,1.0,H,Man City,West Ham,1.3,5.98,10.56,1.27,6.5,11.0
3560,28/12/13,1.0,1.0,D,Aston Villa,Swansea,2.94,3.34,2.63,3.09,3.31,2.53
3561,28/12/13,2.0,2.0,D,Cardiff,Sunderland,2.36,3.27,3.47,2.43,3.37,3.21
3562,28/12/13,6.0,0.0,H,Hull,Fulham,2.08,3.31,4.22,2.0,3.37,4.4
3563,28/12/13,1.0,0.0,H,Man City,Crystal Palace,1.13,10.4,28.5,1.14,9.37,24.38
3564,28/12/13,0.0,1.0,A,Norwich,Man United,6.51,4.28,1.58,5.44,4.04,1.7
3565,28/12/13,3.0,3.0,D,West Ham,West Brom,2.44,3.35,3.22,2.74,3.3,2.83
3566,28/12/14,0.0,0.0,D,Aston Villa,Sunderland,2.33,3.26,3.5,2.18,3.27,3.91
3567,28/12/14,2.0,0.0,H,Stoke,West Brom,1.9,3.51,4.78,2.04,3.35,4.32
3568,28/12/14,1.0,1.0,D,Southampton,Chelsea,4.83,3.65,1.85,4.62,3.54,1.92
3569,28/12/14,0.0,0.0,D,QPR,Crystal Palace,2.47,3.34,3.15,2.6,3.27,3.02
3570,28/12/14,3.0,2.0,H,Newcastle,Everton,2.98,3.42,2.55,2.57,3.44,2.9
3571,28/12/14,2.0,2.0,D,Man City,Burnley,1.16,8.55,22.5,1.21,7.3,17.5
3572,28/12/14,0.0,1.0,A,Hull,Leicester,2.28,3.38,3.5,2.58,3.21,3.11
3573,28/12/14,0.0,0.0,D,Tottenham,Man United,3.25,3.62,2.29,3.08,3.52,2.43
3574,28/12/14,1.0,2.0,A,West Ham,Arsenal,3.53,3.64,2.17,3.98,3.65,2.02
3575,28/12/16,1.0,4.0,A,Southampton,Tottenham,3.01,3.3,2.6,3.11,3.2,2.59
3576,28/12/2015,1.0,2.0,A,Watford,Tottenham,3.92,3.55,2.07,3.28,3.32,2.42
3577,28/12/2015,2.0,0.0,H,Norwich,Aston Villa,2.05,3.53,4.02,1.93,3.7,4.36
3578,28/12/2015,0.0,0.0,D,Man United,Chelsea,2.6,3.38,2.95,2.48,3.26,3.22
3579,28/12/2015,0.0,0.0,D,Crystal Palace,Swansea,2.09,3.41,4.03,2.04,3.34,4.35
3580,28/12/2015,2.0,0.0,H,Arsenal,Bournemouth,1.45,4.86,8.07,1.54,4.35,7.15
3581,28/12/2015,2.0,1.0,H,West Ham,Southampton,3.57,3.41,2.24,3.64,3.41,2.21
3582,28/12/2015,1.0,0.0,H,West Brom,Newcastle,2.18,3.35,3.8,2.16,3.34,3.87
3583,28/12/2015,3.0,4.0,A,Everton,Stoke,1.95,3.63,4.3,1.83,3.72,4.85
3584,28/12/2017,2.0,3.0,A,Crystal Palace,Arsenal,4.54,4.0,1.8,4.82,4.33,1.72
3585,28/12/2019,2.0,2.0,D,Norwich,Tottenham,4.95,4.08,1.71,4.7,4.52,1.68
3586,28/12/2019,1.0,2.0,A,West Ham,Leicester,4.18,3.87,1.88,2.57,3.68,2.7
3587,28/12/2019,0.0,2.0,A,Burnley,Man United,4.33,3.82,1.86,4.28,3.69,1.91
3588,28/12/2019,1.0,1.0,D,Southampton,Crystal Palace,2.0,3.67,3.93,2.0,3.52,4.1
3589,28/12/2019,1.0,2.0,A,Newcastle,Everton,3.64,3.42,2.16,3.28,3.36,2.34
3590,28/12/2019,2.0,0.0,H,Brighton,Bournemouth,1.79,3.98,4.5,1.81,3.86,4.66
3591,28/12/2019,3.0,0.0,H,Watford,Aston Villa,2.03,3.8,3.66,1.79,4.04,4.44
3592,28/12/2020,1.0,1.0,D,Crystal Palace,Leicester,3.95,3.58,2.04,3.4,3.49,2.27
3593,28/12/2020,1.0,1.0,D,Chelsea,Aston Villa,1.71,4.25,4.89,1.86,4.07,4.15
3594,28/12/2021,3.0,0.0,H,Crystal Palace,Norwich,1.69,3.77,5.91,1.78,3.6,5.48
3595,28/12/2021,1.0,0.0,H,Leicester,Liverpool,7.76,5.82,1.38,8.27,6.23,1.33
3596,28/12/2021,1.0,1.0,D,Southampton,Tottenham,3.87,3.52,2.08,3.77,3.37,2.17
3597,28/12/2021,1.0,4.0,A,Watford,West Ham,3.35,3.6,2.24,3.59,3.84,2.07
3598,29/01/13,0.0,0.0,D,Sunderland,Swansea,2.52,3.31,3.11,2.62,3.34,2.94
3599,29/01/13,0.0,0.0,D,QPR,Man City,7.48,4.78,1.48,7.98,4.59,1.48
3600,29/01/13,2.0,2.0,D,Stoke,Wigan,2.18,3.32,3.84,2.31,3.29,3.49
3601,29/01/13,1.0,2.0,A,Aston Villa,Newcastle,2.86,3.43,2.64,2.81,3.35,2.73
