,FTHG,FTAG,FTR,Home,Away,PH,PD,PA,PCH,PCD,PCA,H_LastOdds,A_LastOdds,H_LastFTG,A_LastFTG,H_MMR,A_MMR,H_3Points,A_3Points,H_9Points,A_9Points,H_17Points,A_17Points,H_3EVs,A_3EVs,H_5EVs,A_5EVs,H_9EVs,A_9EVs,H_1shock,A_1shock,H_3shock,A_3shock,H_7shock,A_7shock,H_winstreak,A_winstreak
155,1.0,0.0,H,Tottenham,Man City,5.56,4.09,1.67,5.97,4.25,1.61,5.97,1.61,0.0,0.0,28.131217119559967,29.512883764561128,6,6,15,19,29,32,5.99,2.7499999999999996,9.29,4.879999999999999,18.13,9.12,10.120000000000001,36.85,15.74,51.07,19.23,80.19,1,-1
156,2.0,0.0,H,Liverpool,Burnley,1.21,6.98,15.68,1.25,6.75,13.5,1.25,13.5,0.0,0.0,26.55256818969656,18.57903972584207,9,0,16,0,25,0,4.8100000000000005,2.27,5.4,2.27,12.81,2.27,-1.44,0.7499999999999996,6.98,0.7499999999999996,34.0,0.7499999999999996,3,-1
157,2.0,0.0,H,Aston Villa,Newcastle,1.83,3.99,4.4,1.87,3.83,4.39,4.92,1.78,0.0,4.0,24.063960116023363,28.727566819025935,6,6,11,22,18,30,9.440000000000001,6.4799999999999995,15.440000000000001,11.670000000000002,22.970000000000002,20.240000000000002,5.620000000000001,-0.08000000000000007,-6.92,-1.1600000000000001,0.11000000000000032,-12.22,-1,-1
158,0.0,0.0,D,Crystal Palace,Brentford,2.65,3.28,2.95,2.68,3.2,2.97,2.12,3.78,1.0,1.0,23.101771108355745,25.43648348318083,3,7,13,13,19,22,16.04,25.360000000000003,20.299999999999997,29.37,30.31,41.83,1.0200000000000002,-5.88,-2.9499999999999993,-45.650000000000006,-1.7399999999999995,-48.32000000000001,-2,2
159,2.0,2.0,D,Leeds,Everton,2.39,3.51,3.14,2.15,3.52,3.65,2.17,3.49,1.0,1.0,21.628927616708754,23.04293397238122,3,3,7,10,15,17,10.290000000000001,5.34,23.39,10.150000000000002,33.59,26.67,-1.0500000000000007,-0.07999999999999918,-0.21000000000000263,9.48,-13.210000000000003,3.25,-2,1
160,5.0,0.0,H,Man City,Norwich,1.11,11.28,26.2,1.13,10.0,26.0,1.13,26.0,0.0,0.0,28.509578243692406,19.350853152247097,3,0,18,0,32,0,1.94,6.0,4.59,6.0,9.399999999999999,6.0,4.97,1.44,56.46,1.44,70.64,1.44,-2,-1
161,2.0,0.0,H,Brighton,Watford,1.75,3.55,5.8,1.78,3.55,5.6,1.78,5.6,0.0,0.0,24.808691398761862,30.91729528097153,6,3,11,3,24,3,5.51,3.68,21.680000000000007,3.68,30.79,3.68,-0.7499999999999996,-5.620000000000001,8.149999999999999,-5.620000000000001,-5.290000000000003,-5.620000000000001,1,1
162,1.0,1.0,D,Southampton,Man United,5.32,4.41,1.64,5.7,4.45,1.61,3.65,2.02,0.0,1.0,21.41849329857213,29.78602115545293,0,6,5,17,12,29,15.33,4.88,24.34,9.23,50.589999999999996,20.53,0.07999999999999918,1.0500000000000007,-7.94,7.800000000000002,-18.8,2.670000000000001,-4,2
163,0.0,1.0,A,Wolves,Tottenham,3.25,3.15,2.52,2.95,3.09,2.79,6.99,1.48,0.0,1.0,19.67218723119542,29.040131924277375,0,6,4,15,10,32,12.399999999999999,10.21,16.3,13.21,29.99,22.54,0.76,-4.97,0.3400000000000005,4.660000000000001,4.180000000000001,16.200000000000003,-5,2
164,0.0,2.0,A,Arsenal,Chelsea,4.9,3.83,1.79,4.5,3.56,1.93,2.69,2.71,1.0,0.0,31.020703782775705,26.61611352098207,6,3,22,14,37,24,5.39,5.72,7.09,8.33,15.21,14.6,5.88,-1.0200000000000002,3.05,1.8399999999999996,1.3299999999999992,10.99,-1,1
165,4.0,1.0,H,West Ham,Leicester,2.61,3.51,2.82,2.52,3.5,2.95,1.99,4.03,0.0,2.0,23.257854596391578,24.14568423389412,3,9,13,19,17,20,4.09,8.75,9.83,18.680000000000003,21.470000000000002,25.500000000000004,0.08000000000000007,-0.76,12.450000000000001,-10.74,14.92,-19.290000000000003,1,3
166,5.0,0.0,H,Man City,Arsenal,1.26,6.28,12.59,1.36,5.2,10.5,1.36,10.5,0.0,0.0,28.73208905210125,29.592866846992113,3,3,18,19,35,37,1.89,6.2,4.489999999999999,10.11,9.18,16.86,-0.6499999999999995,1.8599999999999999,41.17,6.6,70.50999999999999,4.59,1,-2
167,1.0,1.0,D,Aston Villa,Brentford,2.02,3.63,3.95,2.1,3.33,4.07,2.08,3.81,4.0,0.0,25.13640040872176,25.242923205274515,6,7,13,13,21,23,8.129999999999999,25.41,15.23,28.53,22.78,42.53,-1.7400000000000002,-2.97,-3.459999999999999,-45.7,-3.7700000000000005,-46.59,1,2
168,0.0,2.0,A,Brighton,Everton,2.37,3.29,3.37,2.35,3.26,3.46,2.35,3.46,0.0,0.0,25.612215780324043,22.914448378189153,6,4,13,8,27,18,5.05,6.43,10.459999999999999,10.26,26.720000000000002,26.09,-1.56,-3.65,5.029999999999999,1.9100000000000006,-11.550000000000002,-1.4,2,1
169,2.0,2.0,D,Newcastle,Southampton,2.55,3.52,2.9,2.51,3.59,2.89,1.85,4.49,4.0,1.0,27.79596812698794,22.228103339107005,3,1,19,6,30,13,8.02,16.54,11.649999999999999,22.97,21.12,53.91,1.7400000000000002,-5.7,0.4900000000000002,-13.55,-6.77,-21.49,-2,-4
170,1.0,2.0,A,Norwich,Leicester,4.47,3.54,1.93,4.4,3.67,1.91,4.4,1.91,0.0,0.0,17.68966311830161,23.305446321217417,0,6,0,16,0,20,31.0,7.74,31.0,17.450000000000003,31.0,25.71,0.6499999999999995,4.13,2.0899999999999994,-2.6900000000000004,2.0899999999999994,-17.650000000000006,-2,-1
171,2.0,2.0,D,West Ham,Crystal Palace,1.59,4.07,6.64,1.59,4.0,6.8,1.89,4.6,1.0,2.0,23.977857995625385,23.330258309859985,6,1,13,14,20,20,5.720000000000001,13.12,10.73,19.799999999999997,21.919999999999998,28.159999999999997,-4.13,2.68,2.0100000000000007,6.040000000000001,8.25,3.9000000000000004,2,-2
172,1.0,1.0,D,Liverpool,Chelsea,2.52,3.36,3.06,2.47,3.36,3.13,2.47,3.13,0.0,0.0,26.76533414920238,27.652517577145165,9,6,18,14,28,27,4.01,5.9399999999999995,6.289999999999999,9.09,13.57,14.739999999999998,-0.5,-1.8599999999999999,5.99,-1.7100000000000002,36.31,11.27,4,2
